genetic;length;mass;exercise;smoking;alcohol;lifespan;sugar;labels
97.5;186.0;98.3;2.5;8.8;3.9;95.5;2.3;0
85.0;181.0;61.8;1.9;5.1;0.2;83.0;7.9;0
87.7;191.0;74.1;2.0;11.0;0.9;85.2;5.9;0
84.7;209.0;84.7;1.1;14.0;0.8;82.0;4.1;0
76.3;170.0;103.4;2.3;10.0;1.3;74.4;5.9;0
79.3;197.0;123.3;1.6;9.7;5.2;74.7;3.6;0
80.2;160.0;122.5;0.7;18.8;0.4;73.5;1.4;0
82.7;185.0;90.1;2.3;21.6;1.1;75.8;7.3;0
74.5;190.0;104.0;3.1;5.7;0.6;73.2;3.8;0
82.6;176.0;73.7;3.9;18.0;4.2;79.5;3.0;0
101.5;183.0;63.5;1.7;21.7;1.9;96.0;13.0;0
75.7;180.0;63.0;3.9;7.9;1.1;76.4;9.4;0
81.1;190.0;56.5;4.0;13.9;3.9;78.5;6.8;0
84.6;193.0;113.2;1.9;4.1;2.2;83.6;11.2;0
92.5;193.0;87.5;1.8;10.6;4.7;89.7;9.7;0
95.4;165.0;106.3;0.4;3.1;0.7;92.2;7.5;0
77.4;165.0;68.3;1.0;0.3;0.5;77.7;3.1;0
76.2;165.0;145.1;1.9;17.0;0.9;68.3;7.9;0
77.0;188.0;95.9;3.6;3.9;4.7;77.9;5.4;0
99.0;168.0;117.3;1.4;17.9;0.6;93.8;5.6;0
84.4;172.0;105.1;3.4;19.4;0.7;81.4;2.3;0
79.2;172.0;111.4;3.3;5.0;0.9;77.7;8.9;0
89.0;183.0;120.2;3.5;15.8;0.6;87.1;10.5;0
78.5;206.0;138.2;3.1;13.1;0.4;75.0;10.3;0
82.9;165.0;100.6;2.0;21.2;1.2;79.0;6.7;0
74.3;170.0;95.0;0.8;8.1;0.5;72.2;5.8;0
98.9;188.0;61.3;2.7;10.3;1.5;96.3;10.9;0
76.7;176.0;120.6;0.4;0.1;0.6;75.3;4.6;0
76.4;183.0;86.5;2.9;6.5;5.8;74.1;3.0;0
66.2;185.0;114.2;1.8;8.5;2.3;63.9;7.9;0
93.9;191.0;61.9;4.5;20.3;2.6;89.6;2.9;0
74.7;181.0;61.5;3.5;19.3;0.6;73.8;4.8;0
77.0;191.0;80.3;4.6;6.8;1.7;76.5;8.5;0
77.6;195.0;77.5;1.3;13.0;5.2;73.4;11.2;0
83.6;189.0;84.6;3.6;11.7;1.6;82.9;8.5;0
85.8;196.0;98.9;3.6;0.1;4.1;86.8;5.6;0
76.6;191.0;97.4;3.5;18.6;4.4;74.1;8.1;0
77.1;189.0;83.3;1.7;0.5;0.7;77.7;8.0;0
86.1;193.0;131.5;2.4;3.0;0.4;85.6;3.8;0
85.9;192.0;60.1;3.7;6.2;4.6;84.8;10.7;0
78.4;173.0;109.5;2.1;0.1;2.1;77.2;9.3;0
87.4;194.0;114.3;1.7;6.2;4.0;85.3;5.7;0
81.0;177.0;58.1;2.0;19.7;1.9;73.3;2.9;0
67.2;200.0;69.3;3.2;22.1;1.5;63.9;3.1;0
95.2;203.0;56.5;2.1;20.8;0.3;91.8;6.2;0
87.4;186.0;80.8;1.8;7.6;4.5;85.4;5.4;0
88.0;164.0;52.8;1.2;11.8;1.3;85.9;3.1;0
71.7;189.0;91.4;2.7;1.9;0.2;72.7;8.0;0
84.8;175.0;67.7;1.5;20.8;1.0;77.1;10.3;0
88.0;184.0;107.8;1.2;0.8;1.0;87.1;10.8;0
76.7;202.0;123.0;2.4;20.8;0.2;73.1;3.3;0
100.1;183.0;79.9;1.6;0.0;4.0;99.2;8.2;0
90.6;194.0;102.0;3.5;0.8;1.6;92.6;8.6;0
78.9;192.0;124.2;2.9;7.7;0.6;76.9;9.9;0
78.8;190.0;118.8;3.5;11.5;4.9;77.0;9.4;0
77.6;188.0;117.9;1.0;9.7;1.0;74.6;4.9;0
73.9;187.0;152.9;4.2;0.3;5.1;74.6;1.9;0
69.5;187.0;55.0;1.9;0.7;0.1;71.2;4.7;0
81.9;177.0;112.3;4.3;6.4;5.3;80.9;5.6;0
91.7;174.0;82.4;3.6;15.7;0.6;89.1;6.6;0
75.8;179.0;82.6;2.8;18.8;2.3;73.9;6.4;0
85.3;200.0;102.9;1.1;6.4;0.5;83.7;6.3;0
83.6;165.0;98.9;2.9;7.2;0.7;82.6;8.8;0
85.4;193.0;132.7;4.3;1.0;1.0;87.1;8.8;0
86.2;174.0;110.5;1.9;7.0;1.3;84.7;8.7;0
94.2;175.0;75.1;1.3;18.5;0.8;90.4;2.4;0
83.0;175.0;79.4;2.5;0.1;0.6;83.8;5.4;0
70.5;163.0;53.6;1.7;15.1;2.0;67.1;6.1;0
73.0;180.0;54.8;2.5;0.2;0.4;74.3;3.4;0
90.2;167.0;74.3;4.4;22.1;3.1;85.9;1.7;0
70.0;190.0;122.7;1.6;14.1;1.8;66.4;4.3;0
94.2;174.0;93.0;2.9;5.6;5.7;93.9;13.1;0
72.6;183.0;88.9;1.7;0.1;1.1;73.1;2.9;0
94.8;177.0;111.4;1.4;20.2;5.7;88.5;9.1;0
77.6;196.0;83.6;2.8;10.3;5.2;74.9;5.5;0
68.9;212.0;80.8;4.6;19.0;0.5;65.9;5.3;0
80.5;199.0;119.6;2.6;18.3;2.7;76.1;8.7;0
91.6;186.0;105.2;0.9;9.4;1.0;90.2;7.1;0
84.0;186.0;71.8;1.0;17.5;4.5;79.3;7.2;0
75.6;194.0;62.3;3.7;19.9;3.5;71.5;3.2;0
80.5;191.0;60.3;5.4;8.5;3.1;79.2;1.8;0
77.0;186.0;114.2;0.6;10.6;0.7;72.9;2.9;0
78.3;168.0;59.9;1.6;19.6;3.1;72.7;1.9;0
83.2;194.0;86.3;1.1;11.6;4.6;79.8;7.9;0
87.5;212.0;105.0;1.6;2.7;0.5;87.3;3.6;0
70.2;174.0;105.9;3.3;0.1;0.9;71.4;6.4;0
73.0;191.0;99.3;2.0;20.2;0.1;68.8;3.2;0
83.5;208.0;64.3;1.9;14.7;0.2;80.3;7.4;0
79.9;181.0;57.0;2.8;0.9;2.1;81.4;5.6;0
80.8;155.0;54.8;1.9;15.0;3.9;76.5;7.6;0
84.8;188.0;110.2;1.1;15.7;1.4;80.5;3.4;0
85.0;192.0;51.7;4.7;1.4;3.8;87.3;7.0;0
78.5;207.0;59.1;2.7;3.2;5.0;79.7;9.6;0
76.7;188.0;71.5;2.5;13.6;2.7;72.3;5.8;0
88.5;190.0;101.8;2.4;21.9;1.1;83.8;5.5;0
80.2;173.0;71.1;4.2;18.9;4.4;76.5;3.7;0
71.1;191.0;75.5;2.9;12.0;1.8;71.1;6.5;0
93.2;166.0;80.0;3.8;20.1;2.7;88.3;2.6;0
84.3;198.0;51.0;2.6;0.1;5.5;85.2;4.2;0
85.5;187.0;93.0;1.2;17.6;2.8;79.2;3.7;0
84.6;170.0;106.3;3.4;7.8;3.9;81.2;6.7;0
77.1;180.0;97.7;2.4;0.8;1.9;78.5;3.6;0
78.0;207.0;95.5;2.9;16.4;1.0;76.2;3.4;0
85.1;204.0;91.2;3.3;9.6;0.6;83.4;4.9;0
86.3;172.0;85.9;1.8;9.0;0.4;83.0;13.5;0
65.0;193.0;144.1;2.2;20.6;1.8;58.7;5.2;-1
90.9;183.0;94.6;1.4;4.4;3.1;89.7;9.1;0
88.0;160.0;119.0;1.6;10.6;1.0;82.9;9.2;0
72.5;206.0;76.5;2.7;16.0;3.7;70.6;5.7;0
77.4;212.0;141.2;3.1;7.3;0.1;76.0;9.8;0
66.9;192.0;84.7;3.2;9.3;2.5;66.3;2.1;0
86.7;172.0;121.4;1.9;16.0;1.7;78.9;4.3;0
74.9;185.0;112.5;2.6;5.2;4.4;73.5;6.2;0
84.0;173.0;75.2;1.0;8.1;1.7;82.2;3.5;0
95.0;173.0;105.6;1.5;12.2;4.7;90.1;6.9;0
78.1;179.0;128.0;1.7;10.1;0.5;75.1;7.6;0
83.2;200.0;118.1;1.5;0.1;4.7;82.6;9.1;0
101.7;205.0;104.2;1.3;0.9;3.1;101.2;7.1;1
68.5;198.0;62.6;0.5;8.8;1.7;66.8;0.9;0
83.1;174.0;58.5;1.8;11.8;5.2;80.8;8.0;0
80.0;198.0;125.7;1.8;12.5;0.2;76.2;9.7;0
83.3;208.0;83.0;0.8;15.6;0.7;77.8;5.4;0
84.6;186.0;89.6;2.3;16.2;0.7;79.1;6.1;0
86.9;196.0;60.6;3.9;11.9;0.5;84.4;7.7;0
70.1;169.0;113.3;2.1;2.8;4.2;68.1;3.2;0
77.3;170.0;134.7;0.4;11.6;2.1;71.7;2.8;0
81.7;200.0;110.0;0.9;13.4;5.2;77.3;11.6;0
73.5;195.0;67.6;2.0;20.7;5.1;67.5;3.8;0
86.9;172.0;57.6;0.5;11.1;0.8;83.5;1.8;0
96.5;186.0;108.0;1.5;1.1;1.9;95.2;4.2;0
91.8;192.0;63.6;2.5;13.0;0.4;88.9;4.4;0
85.7;177.0;66.0;1.3;4.8;1.6;84.0;12.4;0
83.1;185.0;85.7;2.9;17.2;1.2;80.5;4.4;0
75.3;183.0;127.7;4.0;19.0;0.1;72.6;5.2;0
75.5;185.0;50.2;0.5;5.4;4.8;72.5;12.1;0
91.9;208.0;131.9;3.8;8.3;0.5;93.5;8.8;0
83.8;211.0;121.5;4.4;12.0;2.2;83.5;5.9;0
73.6;185.0;159.8;1.9;4.4;1.4;70.4;5.2;0
85.4;178.0;65.2;1.7;6.1;0.3;84.7;4.8;0
78.4;174.0;71.1;3.8;15.7;0.7;76.9;6.8;0
66.0;202.0;80.0;2.4;13.5;4.9;60.5;8.3;0
91.0;182.0;78.1;3.7;1.9;0.1;95.2;5.1;0
65.1;201.0;111.1;2.3;20.2;0.5;60.3;9.8;0
87.4;181.0;118.1;1.8;13.4;0.4;84.1;6.7;0
81.3;163.0;89.0;2.7;5.3;3.7;80.6;7.3;0
70.0;197.0;68.5;2.2;0.4;2.6;69.8;13.0;0
85.1;194.0;115.2;3.4;0.6;0.5;87.1;3.9;0
79.6;188.0;95.1;4.3;20.1;2.3;77.4;2.2;0
90.0;188.0;80.6;3.2;1.2;5.6;92.0;6.6;0
87.9;193.0;76.8;0.4;13.5;0.7;84.4;8.8;0
73.4;173.0;76.0;2.4;4.1;2.0;73.4;4.3;0
91.0;183.0;101.3;1.3;9.5;0.5;89.8;8.3;0
83.6;178.0;123.7;2.4;13.9;0.5;80.4;10.0;0
81.7;184.0;115.7;1.8;8.0;4.2;77.8;7.7;0
84.5;211.0;116.8;3.4;19.2;4.5;80.0;5.3;0
69.0;189.0;50.6;2.0;13.0;5.0;63.9;11.4;0
66.3;183.0;63.4;3.3;0.1;1.2;67.9;6.8;0
79.4;179.0;78.5;4.3;7.5;1.2;79.4;4.5;0
89.3;182.0;91.4;2.4;8.7;1.2;88.2;6.1;0
88.0;161.0;70.5;3.0;0.5;5.7;87.3;2.6;0
80.3;193.0;135.2;1.2;10.6;0.3;77.1;7.1;0
79.1;196.0;78.9;1.2;11.4;3.8;75.4;10.9;0
96.2;191.0;98.7;1.7;16.1;2.2;91.8;6.4;0
77.9;169.0;127.4;2.2;15.1;4.5;70.5;7.4;0
86.4;183.0;119.5;3.7;0.7;2.3;88.9;8.0;0
74.5;204.0;79.3;2.1;13.7;0.6;72.6;2.7;0
84.0;183.0;129.6;0.9;18.1;0.3;75.3;8.5;0
81.5;181.0;57.9;2.6;8.1;2.8;80.3;5.7;0
90.6;178.0;53.9;3.3;7.2;4.1;90.6;4.8;0
68.0;180.0;87.3;4.5;11.8;1.2;67.5;10.4;0
88.7;180.0;108.5;0.8;20.6;0.4;81.7;5.1;0
82.4;187.0;157.4;5.1;0.3;0.8;84.5;5.7;0
94.0;175.0;104.6;1.3;10.2;1.0;90.7;10.8;0
91.3;176.0;105.5;1.6;12.3;2.3;87.8;3.4;0
81.2;196.0;61.8;2.6;7.9;1.0;80.8;13.5;0
95.3;185.0;122.5;1.2;0.1;2.5;93.8;8.8;0
75.3;170.0;77.7;2.6;15.2;0.9;71.7;6.3;0
82.9;187.0;78.2;3.7;21.8;0.9;80.5;9.8;0
91.2;204.0;142.7;1.6;7.8;1.2;88.3;4.9;0
83.9;167.0;115.8;4.1;6.5;1.2;83.7;11.5;0
85.7;163.0;128.4;2.4;1.4;1.0;83.4;9.6;0
74.1;171.0;138.5;3.2;8.1;0.6;71.0;9.2;0
79.3;174.0;104.6;1.5;6.2;0.2;77.8;2.5;0
99.0;200.0;123.2;2.3;4.4;1.1;97.6;6.5;0
77.9;179.0;149.3;4.7;0.1;0.9;77.7;8.4;0
67.2;171.0;155.3;1.5;8.8;1.0;61.0;12.2;0
85.5;186.0;61.9;3.3;12.6;1.9;84.2;5.1;0
76.2;187.0;69.9;0.9;13.8;0.7;73.5;4.4;0
84.6;202.0;64.6;1.7;13.8;0.5;82.0;5.3;0
82.1;188.0;113.7;1.4;19.4;3.5;77.2;5.1;0
81.4;173.0;81.5;2.6;2.2;1.7;82.4;4.8;0
84.1;182.0;62.5;2.5;3.5;2.4;84.4;11.6;0
87.2;166.0;94.5;1.6;6.5;0.9;85.2;10.6;0
77.7;182.0;134.6;1.4;2.0;2.8;75.7;6.3;0
81.9;178.0;98.8;2.7;9.5;3.3;79.5;1.7;0
90.7;178.0;73.3;2.8;1.2;1.4;91.3;9.7;0
74.3;197.0;104.5;2.7;14.7;2.8;72.9;8.9;0
88.2;193.0;124.5;2.1;3.1;1.2;88.4;4.9;0
79.9;186.0;67.7;2.4;12.6;1.4;78.5;7.3;0
81.4;186.0;54.7;3.8;7.8;0.1;83.2;4.0;0
79.2;187.0;87.9;2.2;15.7;3.9;74.1;5.9;0
79.3;170.0;82.9;2.7;2.3;1.7;78.9;12.9;0
77.6;189.0;69.2;2.8;8.4;1.2;76.4;5.6;0
77.4;201.0;145.0;2.4;1.6;4.9;76.7;5.2;0
76.2;190.0;61.0;1.3;1.0;4.1;75.3;3.3;0
82.6;172.0;60.6;2.1;18.9;1.2;79.3;6.9;0
66.0;180.0;80.1;3.6;12.2;3.5;62.7;8.4;0
82.3;178.0;67.2;4.7;11.9;1.2;80.9;3.4;0
83.3;192.0;116.0;3.9;12.6;1.3;83.0;2.0;0
84.3;179.0;89.8;1.9;12.9;4.7;80.3;3.1;0
81.5;213.0;65.6;2.3;11.2;6.0;78.8;9.0;0
84.6;185.0;80.2;1.0;0.6;2.3;83.7;9.2;0
69.0;190.0;124.8;1.5;2.6;0.3;68.2;8.6;0
100.7;182.0;99.7;1.0;14.5;0.8;96.9;2.9;0
77.0;182.0;79.4;0.9;16.4;0.4;71.0;7.2;0
86.1;175.0;67.0;0.3;9.8;3.7;83.1;3.5;0
80.6;199.0;53.9;0.7;3.3;0.5;79.8;2.5;0
89.5;171.0;64.7;2.3;7.6;1.3;88.8;9.3;0
81.0;201.0;76.2;1.5;1.8;1.3;81.4;8.8;0
84.9;212.0;132.9;1.3;18.9;1.2;79.1;3.8;0
97.0;182.0;92.9;3.6;17.8;4.2;92.3;5.5;0
71.4;179.0;131.3;2.3;0.4;1.0;70.7;8.3;0
92.8;162.0;88.8;1.2;16.4;2.1;88.2;5.2;0
76.3;194.0;72.1;0.8;2.8;2.5;74.5;9.0;0
79.4;197.0;55.5;1.7;4.3;5.1;77.9;7.2;0
74.1;183.0;96.1;4.4;5.8;3.8;75.4;5.3;0
80.5;173.0;129.3;2.0;5.9;1.7;78.3;2.9;0
83.6;185.0;123.2;1.0;4.5;2.3;81.4;1.7;0
68.8;173.0;85.8;2.1;6.0;1.6;67.7;6.2;0
79.1;198.0;142.9;2.4;4.3;3.3;77.7;4.2;0
83.3;179.0;81.3;1.3;8.2;3.1;81.2;8.0;0
85.2;185.0;82.9;1.6;8.5;1.1;82.3;5.0;0
82.4;198.0;153.6;2.5;2.8;1.8;81.3;7.1;0
81.9;179.0;59.9;1.2;4.2;5.5;80.5;5.0;0
91.3;212.0;59.7;4.1;18.3;0.7;91.8;6.8;0
80.0;189.0;72.6;0.6;19.4;0.5;75.2;5.2;0
81.3;171.0;82.9;4.4;1.7;4.4;83.0;4.7;0
78.8;190.0;113.6;3.7;1.6;4.4;80.2;11.2;0
91.8;183.0;58.2;2.0;0.3;0.8;92.4;7.6;0
75.4;183.0;65.7;2.9;0.3;5.7;75.6;4.3;0
85.2;187.0;95.8;2.3;0.3;1.4;86.1;2.8;0
87.6;188.0;51.9;1.6;20.6;0.6;82.9;6.5;0
73.5;211.0;52.4;2.5;19.6;4.3;69.6;7.0;0
80.0;198.0;144.7;1.4;1.9;4.6;78.7;7.5;0
77.8;184.0;53.9;5.2;14.8;5.1;78.2;1.1;0
93.1;191.0;78.1;0.8;5.6;0.6;91.9;5.0;0
75.1;202.0;137.7;2.1;5.8;0.7;74.6;5.9;0
85.2;179.0;116.6;1.6;0.1;1.1;84.8;9.5;0
73.6;170.0;102.7;1.8;0.1;4.5;73.0;4.4;0
93.4;173.0;73.3;1.6;7.2;4.4;91.6;4.1;0
73.4;194.0;99.3;0.8;0.4;4.1;72.7;10.1;0
84.2;178.0;75.0;4.1;11.5;0.9;84.2;8.8;0
77.2;177.0;67.9;1.0;11.8;0.8;73.4;7.5;0
77.6;188.0;94.2;2.4;20.4;0.7;75.3;6.7;0
80.6;202.0;80.6;2.8;13.5;0.5;79.2;6.5;0
82.6;176.0;90.4;2.2;18.8;3.0;80.6;4.7;0
93.9;189.0;87.8;1.3;0.0;6.0;93.1;4.3;0
83.5;167.0;93.7;2.2;5.4;5.5;83.2;5.0;0
95.2;207.0;109.3;4.6;16.5;0.3;93.6;5.7;0
93.8;174.0;107.1;0.3;15.0;3.2;87.9;9.1;0
82.5;201.0;96.6;1.6;9.4;4.9;77.7;11.9;0
78.8;166.0;105.4;1.6;16.0;4.3;73.4;5.2;0
70.6;174.0;61.9;0.6;8.9;0.5;67.7;7.3;0
76.7;204.0;95.1;1.2;4.6;1.4;75.4;8.6;0
80.9;157.0;112.7;4.0;10.2;4.9;77.4;10.7;0
95.8;173.0;55.2;1.4;11.0;1.1;94.0;6.4;0
74.1;207.0;81.9;1.0;18.1;3.6;68.8;6.1;0
75.9;200.0;101.0;1.8;0.0;0.4;77.3;1.7;0
87.8;162.0;66.9;4.1;14.5;1.6;86.2;4.6;0
81.9;164.0;108.2;1.7;1.7;0.8;80.7;7.5;0
77.3;201.0;107.4;2.4;2.1;5.1;77.4;10.9;0
86.1;209.0;57.1;3.7;19.0;3.9;80.0;8.9;0
76.0;189.0;116.2;1.8;10.0;0.7;72.6;3.3;0
85.0;191.0;96.5;2.8;1.6;0.3;85.2;6.9;0
87.0;200.0;98.2;3.6;6.5;4.7;86.8;4.6;0
89.7;168.0;121.0;2.3;13.4;1.1;83.5;6.7;0
80.3;180.0;108.3;3.5;20.2;0.4;76.0;6.9;0
89.8;186.0;62.9;3.4;16.8;0.5;89.8;5.0;0
76.8;187.0;60.0;5.4;2.8;0.5;79.3;6.8;0
92.7;183.0;82.4;1.5;3.3;1.3;92.0;7.4;0
81.9;181.0;163.6;1.4;8.4;0.3;76.2;13.8;0
74.2;174.0;72.0;4.0;8.3;5.0;71.9;7.6;0
79.7;170.0;88.9;2.2;21.5;4.7;74.9;5.7;0
79.2;183.0;71.0;3.2;6.1;5.4;78.6;5.2;0
80.0;178.0;62.6;4.0;15.6;0.6;79.8;4.2;0
65.2;174.0;95.3;1.4;1.7;1.5;64.1;9.9;0
94.2;184.0;63.1;2.9;18.6;0.5;91.3;8.5;0
73.0;193.0;119.3;2.2;4.2;0.3;73.1;11.6;0
83.2;195.0;95.0;1.0;4.4;5.8;81.9;6.5;0
78.2;193.0;61.6;1.2;18.8;3.2;75.4;4.9;0
95.5;172.0;85.6;4.4;0.9;0.3;97.4;4.1;0
93.9;177.0;59.8;2.8;6.6;4.2;92.2;8.7;0
95.6;165.0;59.9;1.7;2.3;2.9;94.4;8.6;0
81.1;184.0;68.7;1.6;0.9;1.9;81.4;10.8;0
84.7;181.0;82.6;1.9;17.0;1.9;79.5;4.3;0
72.6;208.0;58.0;0.5;7.3;1.1;69.2;11.7;0
86.4;205.0;52.7;1.5;22.0;0.7;81.0;9.0;0
78.8;171.0;88.6;2.7;13.1;2.4;74.7;8.3;0
83.5;189.0;121.7;1.3;4.7;5.0;79.9;9.9;0
67.4;209.0;124.4;2.8;7.3;2.1;65.0;11.0;0
87.7;209.0;149.4;2.2;19.4;4.0;82.0;2.1;0
91.3;206.0;78.8;1.0;1.4;1.7;90.8;9.8;0
99.7;175.0;104.1;2.3;16.5;1.5;93.7;11.0;0
87.4;183.0;96.0;0.9;16.3;0.5;84.1;6.1;0
90.0;203.0;97.0;4.3;2.6;0.9;91.2;6.0;0
83.9;174.0;115.2;5.3;2.4;2.3;85.8;6.8;0
72.0;181.0;61.1;2.7;4.3;4.7;71.2;11.7;0
99.7;200.0;71.5;2.5;7.6;0.5;99.0;7.3;0
79.6;186.0;117.7;4.4;0.2;5.9;81.2;2.5;0
81.6;201.0;65.6;2.8;16.6;0.9;78.9;4.2;0
95.6;202.0;65.1;1.7;12.0;2.9;93.3;7.0;0
83.7;197.0;60.7;0.8;18.8;5.3;79.6;10.0;0
77.1;178.0;145.8;0.2;10.0;1.1;70.7;4.3;0
79.8;187.0;56.7;2.8;11.2;4.2;76.2;5.9;0
83.9;189.0;53.3;2.5;11.6;1.3;83.0;8.8;0
76.5;179.0;73.9;1.6;3.6;1.1;75.5;5.3;0
83.4;196.0;120.1;2.4;7.9;1.4;81.9;5.8;0
87.1;200.0;101.1;4.2;10.1;4.8;86.6;5.2;0
70.6;191.0;76.3;2.5;19.4;4.0;64.7;6.6;0
78.6;171.0;114.4;2.5;3.2;0.5;77.9;10.7;0
84.6;188.0;137.8;2.3;8.6;1.3;82.1;6.8;0
88.2;185.0;90.7;1.5;0.2;0.3;88.7;9.6;0
74.4;204.0;114.9;1.2;6.0;3.7;72.0;5.9;0
80.0;182.0;76.1;2.0;19.5;3.8;75.2;4.1;0
86.4;183.0;89.6;2.8;6.8;0.6;85.5;2.2;0
79.6;172.0;114.8;3.3;6.4;0.2;79.0;5.4;0
87.8;182.0;73.5;0.7;15.5;2.0;83.6;7.2;0
81.8;193.0;121.7;2.0;1.6;1.4;81.6;6.0;0
91.9;177.0;54.7;1.9;7.2;4.4;90.3;2.1;0
80.8;180.0;99.3;0.7;16.4;2.5;77.6;3.7;0
70.9;195.0;66.5;2.4;0.7;2.0;72.5;4.9;0
97.5;188.0;109.0;0.7;17.5;5.2;92.2;11.1;0
83.8;181.0;125.6;1.7;11.8;1.1;79.9;9.0;0
96.2;174.0;121.4;2.5;13.7;1.3;91.9;5.8;0
76.8;173.0;118.5;4.4;15.5;0.4;72.6;2.5;0
86.7;193.0;63.6;3.5;0.2;0.7;89.3;2.9;0
80.2;189.0;81.9;2.9;0.0;4.0;81.6;8.3;0
74.4;178.0;99.1;4.1;19.3;2.3;69.3;5.7;0
87.9;182.0;78.3;3.0;10.5;1.2;86.2;8.3;0
83.0;188.0;52.5;0.6;15.5;2.8;78.0;1.4;0
82.0;158.0;101.9;1.6;7.1;4.0;78.4;6.6;0
71.3;191.0;75.4;1.6;0.3;0.8;71.8;2.8;0
77.9;183.0;58.6;4.1;18.9;5.5;74.2;6.5;0
80.4;163.0;111.7;1.9;8.4;3.7;76.7;5.1;0
81.5;182.0;72.3;1.8;15.5;0.2;77.3;4.3;0
84.7;190.0;70.4;1.4;22.0;0.9;82.6;4.2;0
78.2;176.0;93.2;3.8;0.0;1.6;81.0;6.5;0
81.9;191.0;101.2;1.7;6.7;0.4;79.2;8.1;0
74.4;177.0;84.2;3.6;19.1;3.6;71.1;3.1;0
77.8;193.0;122.1;0.7;4.9;0.6;76.2;7.9;0
79.2;175.0;95.9;4.5;15.7;0.3;76.1;6.6;0
81.1;188.0;117.2;0.8;18.4;2.2;74.6;3.3;0
71.6;196.0;60.1;4.6;0.7;5.4;72.9;2.6;0
87.9;175.0;80.5;2.6;0.5;2.0;89.5;3.7;0
79.9;178.0;61.6;0.6;3.4;0.5;78.4;10.3;0
73.6;203.0;121.4;1.5;1.2;5.8;72.4;4.4;0
85.8;182.0;63.6;1.1;13.4;1.3;82.4;9.7;0
95.6;188.0;61.6;1.8;20.0;0.5;88.4;11.7;0
97.5;190.0;91.9;1.6;0.4;2.8;97.2;6.2;0
78.8;174.0;50.1;1.8;1.4;0.6;79.7;4.9;0
87.0;174.0;125.6;2.5;8.6;1.3;84.9;5.7;0
82.5;155.0;68.7;3.3;10.6;1.5;80.3;2.3;0
91.5;180.0;65.0;4.4;12.2;4.0;89.8;4.4;0
77.8;183.0;89.1;1.6;13.2;0.9;74.7;5.6;0
77.9;195.0;62.1;3.2;19.2;2.7;75.7;5.3;0
76.1;204.0;108.8;3.9;15.9;4.9;73.0;7.9;0
71.7;173.0;125.2;1.7;4.5;0.6;70.6;7.6;0
82.3;205.0;96.5;2.5;18.0;5.0;78.4;6.1;0
90.3;172.0;72.8;3.9;16.5;0.2;87.4;9.0;0
83.1;166.0;76.0;1.7;0.6;5.9;83.6;6.7;0
75.2;187.0;73.6;2.6;1.9;3.3;76.0;9.3;0
85.0;195.0;70.6;0.7;0.4;0.5;85.0;7.4;0
91.7;192.0;79.7;1.5;21.1;0.6;87.0;3.0;0
64.4;197.0;74.1;4.4;19.7;1.9;62.4;10.0;0
64.9;203.0;100.7;1.7;0.4;2.1;65.9;5.8;0
78.0;186.0;85.9;1.3;0.1;0.4;78.5;6.0;0
79.2;165.0;111.8;0.8;1.8;0.6;77.1;8.8;0
69.6;181.0;142.3;1.6;19.2;4.2;63.5;6.0;0
64.8;178.0;111.3;2.6;0.4;3.0;65.3;7.7;0
98.2;181.0;62.0;1.3;12.3;2.9;94.5;8.9;0
89.1;188.0;132.8;2.7;2.0;5.3;88.6;6.6;0
81.2;191.0;116.7;1.0;8.9;1.9;78.6;7.9;0
72.8;181.0;107.4;4.3;0.1;1.9;77.0;8.8;0
83.8;188.0;87.4;0.2;15.8;5.6;78.9;5.5;0
85.1;207.0;102.0;3.5;8.1;2.0;85.7;4.2;0
89.6;199.0;118.4;2.3;6.1;0.3;88.8;10.2;0
80.7;193.0;77.9;3.6;19.3;2.7;80.0;3.5;0
78.5;177.0;59.0;1.7;2.5;5.1;77.2;8.2;0
82.8;181.0;119.4;1.7;1.2;0.5;82.2;9.3;0
82.5;173.0;98.9;3.4;9.3;2.0;80.1;9.2;0
88.0;192.0;83.0;5.4;10.6;0.6;89.3;4.6;0
100.4;186.0;82.2;4.7;0.2;1.0;105.1;6.6;-1
75.7;167.0;120.8;3.8;9.5;1.1;72.7;3.5;0
88.1;169.0;92.1;1.8;15.3;0.9;84.5;2.7;0
80.4;182.0;124.3;3.7;1.1;2.0;81.0;8.7;0
77.4;187.0;51.0;1.9;3.2;0.7;77.4;5.4;0
85.1;187.0;57.5;2.4;15.0;5.5;81.4;1.1;0
78.2;186.0;90.9;4.5;10.6;0.6;78.5;2.4;0
71.4;174.0;62.3;3.5;17.1;0.2;69.2;4.2;0
80.9;199.0;81.6;3.2;2.3;1.3;83.0;3.8;0
100.6;181.0;89.5;4.6;0.3;0.7;104.1;6.1;-1
79.4;188.0;128.7;1.6;10.0;4.0;76.5;7.5;0
81.5;212.0;60.2;1.8;3.1;3.3;81.0;4.6;0
82.2;174.0;106.7;1.6;1.7;2.3;81.3;6.2;0
79.7;178.0;75.2;1.4;13.0;4.5;76.2;4.6;0
86.8;182.0;93.5;1.6;0.7;3.6;85.7;8.8;0
79.8;168.0;109.7;1.4;14.6;5.3;71.8;9.5;0
79.9;185.0;120.8;0.4;9.6;2.8;77.9;7.1;0
79.5;174.0;133.0;2.9;4.8;0.3;78.3;3.8;0
87.1;164.0;58.1;2.4;21.9;0.8;80.5;6.0;0
